Species,Dataset,File Name,Tetracycline,Ampicillin,Amoxicillin-Clavulanic acid,Cefoxitin,Ceftiofur,Gentamicin,Ceftriaxone,clusters,split
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295809.fna,R,S,S,S,S,S,S,32,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295810.fna,R,R,R,R,R,S,I,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295811.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295812.fna,R,R,R,R,R,S,R,47,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295813.fna,R,S,S,S,S,S,S,32,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295814.fna,R,S,S,S,S,S,S,118,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295815.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295816.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295817.fna,R,R,R,R,R,S,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295818.fna,R,S,S,S,S,R,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295819.fna,R,S,S,S,S,S,S,37,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295820.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295821.fna,S,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295822.fna,R,R,S,S,I,R,S,129,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295823.fna,R,R,S,S,S,R,S,21,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295824.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295825.fna,R,S,S,S,S,S,S,32,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295826.fna,R,S,S,S,S,S,S,37,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295827.fna,S,R,I,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295828.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295829.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295830.fna,S,S,S,S,S,S,S,9,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295831.fna,R,S,S,S,S,S,S,36,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295832.fna,R,R,S,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295833.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295834.fna,S,S,S,I,S,S,S,102,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295835.fna,R,R,R,R,R,S,R,104,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295836.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295837.fna,R,R,R,R,R,S,I,47,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295838.fna,R,S,S,S,S,S,S,89,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295839.fna,R,S,S,S,S,S,S,28,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295840.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295841.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295842.fna,R,R,S,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295843.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295844.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295845.fna,S,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295846.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295847.fna,R,S,S,I,S,S,S,42,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295848.fna,R,R,I,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295849.fna,R,S,S,S,S,S,S,11,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295850.fna,R,S,S,S,S,S,S,78,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295851.fna,R,R,R,R,R,S,R,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295852.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295853.fna,R,R,S,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295854.fna,S,S,S,S,S,S,S,12,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295855.fna,R,S,S,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295856.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295857.fna,R,R,S,S,S,R,S,23,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295858.fna,R,S,S,S,S,S,S,11,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295859.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295860.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295861.fna,S,S,S,S,S,R,S,20,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295862.fna,R,S,S,S,S,S,S,37,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295863.fna,R,S,S,S,S,S,S,8,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295864.fna,R,S,S,S,S,S,S,92,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295865.fna,R,S,S,S,S,S,S,11,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295866.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295867.fna,R,R,R,R,R,S,R,47,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295868.fna,S,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295869.fna,R,R,R,R,R,S,R,104,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295870.fna,S,S,S,S,S,S,S,168,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295871.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295872.fna,R,S,S,S,S,S,S,11,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295873.fna,R,R,S,S,S,R,S,20,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295874.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295875.fna,S,S,S,S,S,S,S,20,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295876.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295877.fna,R,R,R,R,R,R,R,95,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295878.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295879.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295880.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295881.fna,R,S,S,S,S,S,S,45,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295882.fna,R,S,S,S,S,S,S,35,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295883.fna,R,S,S,S,S,S,S,92,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295884.fna,R,S,S,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295885.fna,S,R,R,R,R,S,R,23,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295886.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295887.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295888.fna,S,R,R,R,R,R,R,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295889.fna,R,S,S,S,S,R,S,57,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295890.fna,R,S,S,S,S,S,S,11,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295891.fna,R,R,I,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295892.fna,R,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295893.fna,R,S,S,S,S,S,S,9,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295894.fna,S,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295896.fna,R,S,S,S,S,S,S,77,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295897.fna,R,R,I,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295898.fna,R,S,S,S,S,S,S,10,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295899.fna,R,R,R,I,R,R,S,64,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295900.fna,R,S,S,S,S,S,S,43,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295901.fna,R,I,S,S,S,S,S,22,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295902.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295903.fna,S,S,S,S,S,R,S,180,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295904.fna,R,R,R,R,R,R,R,182,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295905.fna,R,S,S,S,S,R,S,78,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295906.fna,R,S,S,S,S,S,S,158,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295907.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295908.fna,R,S,S,S,S,S,S,11,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295909.fna,R,S,S,S,S,S,S,11,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295910.fna,R,R,S,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295911.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295912.fna,R,R,I,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295913.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295914.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295915.fna,R,R,R,R,R,S,R,47,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295916.fna,R,S,S,S,S,S,S,11,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295917.fna,R,S,S,S,S,R,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295918.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295919.fna,R,R,I,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295920.fna,R,R,I,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295921.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295922.fna,R,S,S,S,S,S,S,58,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295923.fna,R,S,S,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295924.fna,R,S,S,S,S,S,S,63,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295925.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295926.fna,R,R,I,S,S,R,S,66,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295927.fna,R,R,R,R,R,S,R,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295928.fna,R,S,S,S,S,S,S,117,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295929.fna,R,S,S,S,S,S,S,84,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295930.fna,R,R,I,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295931.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295932.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295933.fna,S,R,S,S,S,R,S,10,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295934.fna,R,R,I,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295935.fna,R,R,R,R,R,S,I,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295936.fna,R,R,R,R,R,S,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295937.fna,R,R,R,R,R,S,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295938.fna,R,R,S,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295939.fna,S,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295940.fna,S,S,S,S,S,S,S,20,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295941.fna,R,R,S,S,S,S,S,177,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295942.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295943.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295944.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295945.fna,R,R,S,S,S,S,S,19,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295946.fna,R,R,S,S,S,S,S,76,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295947.fna,R,R,S,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295948.fna,R,R,S,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295949.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295950.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295951.fna,R,R,I,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295952.fna,R,R,I,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295953.fna,R,R,S,S,S,S,S,56,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295954.fna,R,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295955.fna,R,S,S,S,S,S,S,96,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295956.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295957.fna,S,S,S,S,S,S,S,20,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295958.fna,R,R,R,R,R,S,I,47,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295959.fna,R,R,R,R,R,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295960.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295961.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295962.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295963.fna,R,S,S,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295964.fna,R,R,S,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295965.fna,S,S,S,S,S,S,S,4,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295966.fna,R,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3295967.fna,R,S,S,S,S,S,S,43,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306202.fna,R,R,R,R,R,S,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306203.fna,R,R,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306204.fna,S,R,R,R,R,S,I,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306205.fna,R,R,R,R,R,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306206.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306207.fna,R,R,R,R,R,S,I,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306208.fna,S,S,S,S,S,S,S,26,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306209.fna,S,S,S,S,S,S,S,2,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306210.fna,R,S,S,S,S,S,S,20,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306212.fna,R,R,R,R,R,S,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306213.fna,S,S,S,S,S,S,S,2,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306215.fna,S,R,R,R,R,S,I,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306216.fna,R,R,R,R,R,S,R,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306277.fna,S,R,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306278.fna,S,S,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306279.fna,R,S,S,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306281.fna,R,S,S,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306282.fna,R,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306283.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306284.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306285.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306286.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3306287.fna,R,S,S,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330216.fna,R,R,I,S,S,R,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330217.fna,R,R,I,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330218.fna,S,R,R,R,R,S,I,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330219.fna,R,R,R,R,R,S,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330220.fna,S,S,S,S,S,S,S,19,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330221.fna,S,S,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330222.fna,R,R,I,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330223.fna,R,S,S,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330224.fna,R,R,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330225.fna,S,S,S,S,S,S,S,7,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330226.fna,S,S,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330227.fna,S,S,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330228.fna,S,S,S,S,S,S,S,2,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330229.fna,S,S,S,S,S,S,S,2,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330230.fna,S,S,S,S,S,S,S,28,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330231.fna,R,R,R,R,R,S,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330241.fna,S,S,S,S,S,S,S,11,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330242.fna,R,R,S,S,S,R,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330243.fna,R,R,R,R,R,S,R,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330244.fna,S,S,S,S,S,S,S,2,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330245.fna,R,R,R,I,R,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330246.fna,S,S,S,S,S,S,S,2,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330247.fna,S,S,S,S,S,S,S,2,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330248.fna,S,S,S,S,S,S,S,2,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330249.fna,R,R,R,R,R,S,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330373.fna,S,S,S,S,S,S,S,121,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330374.fna,R,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330375.fna,R,S,S,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330376.fna,S,S,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330377.fna,R,S,S,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330378.fna,S,S,S,S,S,S,S,26,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330379.fna,S,R,R,R,R,S,I,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330380.fna,R,S,S,S,S,S,S,15,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330381.fna,R,R,I,S,S,S,S,23,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330382.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330383.fna,R,R,R,R,R,S,I,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330384.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330385.fna,R,R,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330386.fna,R,R,S,S,S,R,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330387.fna,S,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330388.fna,R,S,S,S,S,S,S,11,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330600.fna,R,R,I,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330602.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3330603.fna,R,R,I,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3344458.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3344459.fna,R,R,R,R,R,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3344460.fna,R,S,S,S,S,S,S,6,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3344461.fna,R,S,S,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3344462.fna,S,S,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3344463.fna,R,R,I,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3344464.fna,S,S,S,S,S,S,S,52,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3344465.fna,S,S,S,S,S,S,S,19,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3344466.fna,R,R,I,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3344467.fna,S,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3344468.fna,S,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3344469.fna,R,R,I,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3344470.fna,S,S,S,S,S,S,S,39,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3344471.fna,R,R,S,S,S,S,S,1,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3344472.fna,R,R,I,S,S,R,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3344473.fna,R,R,I,S,S,R,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3399999.fna,S,S,S,S,S,S,S,76,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3400000.fna,S,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3400001.fna,S,S,S,S,S,S,S,113,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3400013.fna,S,S,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3418278.fna,S,S,S,S,S,S,S,35,test
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3418279.fna,S,S,S,S,S,S,S,5,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3418283.fna,S,S,S,S,S,S,S,0,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3418284.fna,R,R,I,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3418286.fna,S,S,S,S,S,S,S,26,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3418287.fna,S,S,S,S,S,S,S,26,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3418288.fna,R,R,I,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3418289.fna,R,R,I,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3418290.fna,R,R,I,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3418291.fna,S,S,S,S,S,S,S,19,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3418293.fna,R,S,S,S,S,S,S,14,train
Salmonella enterica,PRJNA292666 & PRJNA292661,SRR3418338.fna,R,R,S,S,S,R,S,5,train
