Species,Project Number,Database,ID,Link,Study DOI
Staphylococcus aureus,Not available,PACTRIC,1280.33355,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33356,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33357,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33358,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33359,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33361,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33362,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33363,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33364,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33365,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33366,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33367,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33368,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33369,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33371,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33372,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33373,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33374,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33375,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33376,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33377,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33378,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33381,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33382,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33383,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33384,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33385,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33386,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33387,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33388,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33389,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33391,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33392,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33393,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33394,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33395,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33396,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33397,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33398,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33399,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33401,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33402,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33403,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33404,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33405,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33406,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33408,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33409,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33411,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33412,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33413,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33414,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33415,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33416,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33417,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33418,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33419,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33421,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33422,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33423,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33424,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33425,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33426,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33427,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33428,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33429,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33431,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33432,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33433,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33434,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33435,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33436,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33437,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33439,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33441,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33442,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33443,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33444,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33445,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33446,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33447,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33448,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33452,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33453,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33454,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33455,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33456,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33457,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33458,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33459,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33461,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33462,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33463,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33464,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33465,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33466,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33467,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33468,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33469,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33471,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33472,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33473,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33474,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33475,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33476,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33477,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33478,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33479,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.3348,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33481,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33482,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33483,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33484,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33485,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33486,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33487,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33488,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
Staphylococcus aureus,Not available,PACTRIC,1280.33489,https://ngdc.cncb.ac.cn/databasecommons/database/id/230,https://doi.org/10.1002/minf.202300263
